profileID,respID,qID,altID,obsID,blockID,tired,walking,sports,concentration,embarrassed,unhappiness,treated
58594,143,4,1,1424,1,often,often,often,often,often,often,often
72509,143,5,1,1425,1,often,almost never,never,never,almost never,often,always
15431,143,6,1,1426,1,never,almost never,sometimes,often,always,always,never
40820,143,7,1,1427,1,always,often,sometimes,almost never,never,often,sometimes
10362,143,8,1,1428,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,143,9,1,1429,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,143,10,1,1430,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,144,1,1,1431,1,always,never,almost never,sometimes,often,often,always
13915,144,2,1,1432,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,144,3,1,1433,1,often,never,often,sometimes,sometimes,almost never,never
58594,144,4,1,1434,1,often,often,often,often,often,often,often
72509,144,5,1,1435,1,often,almost never,never,never,almost never,often,always
15431,144,6,1,1436,1,never,almost never,sometimes,often,always,always,never
40820,144,7,1,1437,1,always,often,sometimes,almost never,never,often,sometimes
10362,144,8,1,1438,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,144,9,1,1439,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,144,10,1,1440,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,145,1,1,1441,1,always,never,almost never,sometimes,often,often,always
13915,145,2,1,1442,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,145,3,1,1443,1,often,never,often,sometimes,sometimes,almost never,never
58594,145,4,1,1444,1,often,often,often,often,often,often,often
72509,145,5,1,1445,1,often,almost never,never,never,almost never,often,always
15431,145,6,1,1446,1,never,almost never,sometimes,often,always,always,never
40820,145,7,1,1447,1,always,often,sometimes,almost never,never,often,sometimes
10362,145,8,1,1448,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,145,9,1,1449,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,145,10,1,1450,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,146,1,1,1451,1,always,never,almost never,sometimes,often,often,always
13915,146,2,1,1452,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,146,3,1,1453,1,often,never,often,sometimes,sometimes,almost never,never
58594,146,4,1,1454,1,often,often,often,often,often,often,often
72509,146,5,1,1455,1,often,almost never,never,never,almost never,often,always
15431,146,6,1,1456,1,never,almost never,sometimes,often,always,always,never
40820,146,7,1,1457,1,always,often,sometimes,almost never,never,often,sometimes
10362,146,8,1,1458,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,146,9,1,1459,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,146,10,1,1460,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,147,1,1,1461,1,always,never,almost never,sometimes,often,often,always
13915,147,2,1,1462,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,147,3,1,1463,1,often,never,often,sometimes,sometimes,almost never,never
58594,147,4,1,1464,1,often,often,often,often,often,often,often
72509,147,5,1,1465,1,often,almost never,never,never,almost never,often,always
15431,147,6,1,1466,1,never,almost never,sometimes,often,always,always,never
40820,147,7,1,1467,1,always,often,sometimes,almost never,never,often,sometimes
10362,147,8,1,1468,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,147,9,1,1469,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,147,10,1,1470,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,148,1,1,1471,1,always,never,almost never,sometimes,often,often,always
13915,148,2,1,1472,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,148,3,1,1473,1,often,never,often,sometimes,sometimes,almost never,never
58594,148,4,1,1474,1,often,often,often,often,often,often,often
72509,148,5,1,1475,1,often,almost never,never,never,almost never,often,always
15431,148,6,1,1476,1,never,almost never,sometimes,often,always,always,never
40820,148,7,1,1477,1,always,often,sometimes,almost never,never,often,sometimes
10362,148,8,1,1478,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,148,9,1,1479,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,148,10,1,1480,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,149,1,1,1481,1,always,never,almost never,sometimes,often,often,always
13915,149,2,1,1482,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,149,3,1,1483,1,often,never,often,sometimes,sometimes,almost never,never
58594,149,4,1,1484,1,often,often,often,often,often,often,often
72509,149,5,1,1485,1,often,almost never,never,never,almost never,often,always
15431,149,6,1,1486,1,never,almost never,sometimes,often,always,always,never
40820,149,7,1,1487,1,always,often,sometimes,almost never,never,often,sometimes
10362,149,8,1,1488,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,149,9,1,1489,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,149,10,1,1490,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,150,1,1,1491,1,always,never,almost never,sometimes,often,often,always
13915,150,2,1,1492,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,150,3,1,1493,1,often,never,often,sometimes,sometimes,almost never,never
58594,150,4,1,1494,1,often,often,often,often,often,often,often
72509,150,5,1,1495,1,often,almost never,never,never,almost never,often,always
15431,150,6,1,1496,1,never,almost never,sometimes,often,always,always,never
40820,150,7,1,1497,1,always,often,sometimes,almost never,never,often,sometimes
10362,150,8,1,1498,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,150,9,1,1499,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,150,10,1,1500,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,151,1,1,1501,1,always,never,almost never,sometimes,often,often,always
13915,151,2,1,1502,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,151,3,1,1503,1,often,never,often,sometimes,sometimes,almost never,never
58594,151,4,1,1504,1,often,often,often,often,often,often,often
72509,151,5,1,1505,1,often,almost never,never,never,almost never,often,always
15431,151,6,1,1506,1,never,almost never,sometimes,often,always,always,never
40820,151,7,1,1507,1,always,often,sometimes,almost never,never,often,sometimes
10362,151,8,1,1508,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,151,9,1,1509,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,151,10,1,1510,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,152,1,1,1511,1,always,never,almost never,sometimes,often,often,always
13915,152,2,1,1512,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,152,3,1,1513,1,often,never,often,sometimes,sometimes,almost never,never
58594,152,4,1,1514,1,often,often,often,often,often,often,often
72509,152,5,1,1515,1,often,almost never,never,never,almost never,often,always
15431,152,6,1,1516,1,never,almost never,sometimes,often,always,always,never
40820,152,7,1,1517,1,always,often,sometimes,almost never,never,often,sometimes
10362,152,8,1,1518,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,152,9,1,1519,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,152,10,1,1520,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,153,1,1,1521,1,always,never,almost never,sometimes,often,often,always
13915,153,2,1,1522,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,153,3,1,1523,1,often,never,often,sometimes,sometimes,almost never,never
58594,153,4,1,1524,1,often,often,often,often,often,often,often
72509,153,5,1,1525,1,often,almost never,never,never,almost never,often,always
15431,153,6,1,1526,1,never,almost never,sometimes,often,always,always,never
40820,153,7,1,1527,1,always,often,sometimes,almost never,never,often,sometimes
10362,153,8,1,1528,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,153,9,1,1529,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,153,10,1,1530,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,154,1,1,1531,1,always,never,almost never,sometimes,often,often,always
13915,154,2,1,1532,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,154,3,1,1533,1,often,never,often,sometimes,sometimes,almost never,never
58594,154,4,1,1534,1,often,often,often,often,often,often,often
72509,154,5,1,1535,1,often,almost never,never,never,almost never,often,always
15431,154,6,1,1536,1,never,almost never,sometimes,often,always,always,never
40820,154,7,1,1537,1,always,often,sometimes,almost never,never,often,sometimes
10362,154,8,1,1538,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,154,9,1,1539,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,154,10,1,1540,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,155,1,1,1541,1,always,never,almost never,sometimes,often,often,always
13915,155,2,1,1542,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,155,3,1,1543,1,often,never,often,sometimes,sometimes,almost never,never
58594,155,4,1,1544,1,often,often,often,often,often,often,often
72509,155,5,1,1545,1,often,almost never,never,never,almost never,often,always
15431,155,6,1,1546,1,never,almost never,sometimes,often,always,always,never
40820,155,7,1,1547,1,always,often,sometimes,almost never,never,often,sometimes
10362,155,8,1,1548,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,155,9,1,1549,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,155,10,1,1550,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,156,1,1,1551,1,always,never,almost never,sometimes,often,often,always
13915,156,2,1,1552,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,156,3,1,1553,1,often,never,often,sometimes,sometimes,almost never,never
58594,156,4,1,1554,1,often,often,often,often,often,often,often
72509,156,5,1,1555,1,often,almost never,never,never,almost never,often,always
15431,156,6,1,1556,1,never,almost never,sometimes,often,always,always,never
40820,156,7,1,1557,1,always,often,sometimes,almost never,never,often,sometimes
10362,156,8,1,1558,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,156,9,1,1559,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,156,10,1,1560,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,157,1,1,1561,1,always,never,almost never,sometimes,often,often,always
13915,157,2,1,1562,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,157,3,1,1563,1,often,never,often,sometimes,sometimes,almost never,never
58594,157,4,1,1564,1,often,often,often,often,often,often,often
72509,157,5,1,1565,1,often,almost never,never,never,almost never,often,always
15431,157,6,1,1566,1,never,almost never,sometimes,often,always,always,never
40820,157,7,1,1567,1,always,often,sometimes,almost never,never,often,sometimes
10362,157,8,1,1568,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,157,9,1,1569,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,157,10,1,1570,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,158,1,1,1571,1,always,never,almost never,sometimes,often,often,always
13915,158,2,1,1572,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,158,3,1,1573,1,often,never,often,sometimes,sometimes,almost never,never
58594,158,4,1,1574,1,often,often,often,often,often,often,often
72509,158,5,1,1575,1,often,almost never,never,never,almost never,often,always
15431,158,6,1,1576,1,never,almost never,sometimes,often,always,always,never
40820,158,7,1,1577,1,always,often,sometimes,almost never,never,often,sometimes
10362,158,8,1,1578,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,158,9,1,1579,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,158,10,1,1580,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,159,1,1,1581,1,always,never,almost never,sometimes,often,often,always
13915,159,2,1,1582,1,always,sometimes,almost never,almost never,sometimes,always,never
4704,159,3,1,1583,1,often,never,often,sometimes,sometimes,almost never,never
58594,159,4,1,1584,1,often,often,often,often,often,often,often
72509,159,5,1,1585,1,often,almost never,never,never,almost never,often,always
15431,159,6,1,1586,1,never,almost never,sometimes,often,always,always,never
40820,159,7,1,1587,1,always,often,sometimes,almost never,never,often,sometimes
10362,159,8,1,1588,1,almost never,sometimes,always,sometimes,almost never,often,never
49658,159,9,1,1589,1,sometimes,almost never,almost never,sometimes,always,never,often
63323,159,10,1,1590,1,sometimes,always,sometimes,almost never,almost never,never,always
74030,160,1,1,1591,1,always,never,almost never,sometimes,often,often,always
